,Unnamed: 0.1,Unnamed: 0,Evaluation,Method,Model,MAE,RMSE,Y_hat,Y_true,n_samples
17,5,0,C5,combinatoric,LGBMRegressor,0.1134953642493051,0.1527854710832508,[0.66948675 0.66948675 0.66110775 ... 0.78119062 0.77537028 0.77537028],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",6816
18,6,0,E.ce,combinatoric,LGBMRegressor,0.1004886337819684,0.140657093815978,[0.95772424 0.95772424 0.95772424 ... 0.56004798 0.56004798 0.56004798],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",29160
19,7,0,E.co,combinatoric,LGBMRegressor,0.1846375010408247,0.2492261916261535,[0.96938018 0.96938018 0.96938018 ... 0.46005665 0.46005665 0.46005665],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",29160
20,8,0,S.en,combinatoric,LGBMRegressor,0.1821705130205232,0.2399473297283124,[0.44410133 0.44410133 0.44410133 ... 0.24164392 0.24164392 0.24164392],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",29160
21,9,0,S.au,combinatoric,LGBMRegressor,0.1231561109450909,0.1656740333923175,[0.98584829 0.96866237 0.9701314  ... 0.4512573  0.49293153 0.49293153],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",27540
22,10,0,1167_x_E.ce,combinatoric,LGBMRegressor,0.1530384593247744,0.1974199032296889,[0.53890574 0.53890574 0.53890574 ... 0.88096839 0.88096839 0.88096839],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.93997339]
 [0.93346047]
 [0.93346047]]",1296
23,11,0,1167_x_E.co,combinatoric,LGBMRegressor,0.2458866129258778,0.2992387049065572,[0.62802747 0.62802747 0.62802747 ... 0.6031311  0.6031311  0.6031311 ],"[[0.29228146]
 [0.29614315]
 [0.29228146]
 ...
 [0.99785545]
 [0.98518001]
 [0.98871093]]",1296
24,0,0,1167_x_S.en,combinatoric,LGBMRegressor,0.2612503827722707,0.3472433768678691,[0.40994584 0.40994584 0.40994584 ... 0.40608404 0.40608404 0.40608404],"[[0.72965397]
 [0.53297676]
 [0.72965397]
 ...
 [0.99904466]
 [0.99774927]
 [1.        ]]",1296
25,1,0,1167_x_S.au,combinatoric,LGBMRegressor,0.1687399545649393,0.2175014599501296,[0.94408611 0.9642862  0.94210641 ... 0.58017705 0.57975718 0.57975718],"[[0.93482886]
 [0.83673575]
 [0.6058648 ]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",1224
26,2,0,1202_x_E.ce,combinatoric,LGBMRegressor,0.1238710446136803,0.1869147692062192,[0.53817213 0.53817213 0.53817213 ... 0.76167216 0.76167216 0.76167216],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.62507124]
 [0.62507124]
 [0.71542897]]",1296
27,3,0,1202_x_E.co,combinatoric,LGBMRegressor,0.2139756302459951,0.2564898595513697,[0.64669112 0.64669112 0.64669112 ... 0.83261023 0.83642082 0.83642082],"[[0.43239395]
 [0.43239395]
 [0.43239395]
 ...
 [0.39794357]
 [0.48052866]
 [0.38356225]]",1296
28,4,0,1202_x_S.en,combinatoric,LGBMRegressor,0.2944957683402008,0.363648336841352,[0.36427112 0.36427112 0.36427112 ... 0.81076146 0.81076146 0.81076146],"[[0.30539326]
 [0.36968642]
 [0.06283783]
 ...
 [0.34203753]
 [0.77984246]
 [0.24694186]]",1296
29,5,0,1202_x_S.au,combinatoric,LGBMRegressor,0.1495248452483021,0.1780574868740914,[0.93112642 0.928509   0.93004219 ... 0.66622486 0.65774062 0.65774062],"[[0.64477475]
 [0.64477475]
 [0.83061693]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",1224
30,6,0,1218_x_E.ce,combinatoric,LGBMRegressor,0.1100610010773853,0.1485312274957234,[0.88281466 0.88281466 0.88281466 ... 0.60430368 0.60430368 0.60430368],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.70814178]
 [0.49685288]
 [0.70814178]]",1296
31,7,0,1218_x_E.co,combinatoric,LGBMRegressor,0.2435424045497183,0.3107093166288387,[0.68514645 0.68514645 0.68514645 ... 0.74390101 0.74390101 0.74390101],"[[0.39638506]
 [0.39638506]
 [0.31444566]
 ...
 [0.4988302 ]
 [0.21605889]
 [0.21605889]]",1296
32,8,0,1218_x_S.en,combinatoric,LGBMRegressor,0.230616061828092,0.2813065863292277,[0.43979395 0.43979395 0.43979395 ... 0.66651819 0.66651819 0.66651819],"[[0.26105455]
 [0.39324875]
 [0.05213942]
 ...
 [0.43190293]
 [0.07405875]
 [0.07405875]]",1296
33,9,0,1218_x_S.au,combinatoric,LGBMRegressor,0.0943908109242688,0.1249343373128462,[0.92744058 0.92098901 0.92847043 ... 0.68298355 0.6672084  0.6672084 ],"[[0.94207013]
 [0.94207013]
 [0.9439279 ]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",1224
34,10,0,1219_x_E.ce,combinatoric,LGBMRegressor,0.153641969484177,0.201643418734736,[0.55327432 0.55327432 0.55327432 ... 0.93670525 0.93670525 0.93670525],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.70538468]
 [0.70538468]
 [0.70538468]]",1296
35,11,0,1219_x_E.co,combinatoric,LGBMRegressor,0.1883706074741279,0.2464609725916657,[0.55591282 0.55591282 0.55591282 ... 0.79995109 0.79995109 0.79995109],"[[0.39525584]
 [0.43337528]
 [0.43337528]
 ...
 [0.40858063]
 [0.16723032]
 [0.40858063]]",1296
36,0,0,1219_x_S.en,combinatoric,LGBMRegressor,0.2319001004266057,0.3425086597090642,[0.40970508 0.40970508 0.40970508 ... 0.45811073 0.45811073 0.45811073],"[[0.20122971]
 [0.56709756]
 [0.20122971]
 ...
 [0.56174631]
 [0.56174631]
 [0.37172853]]",1296
37,1,0,1219_x_S.au,combinatoric,LGBMRegressor,0.0862877274717357,0.1142487193335124,[0.90910107 0.90373437 0.90788192 ... 0.63634887 0.65959808 0.65959808],"[[0.94551738]
 [0.92080653]
 [0.94551738]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",1224
38,2,0,1234_x_E.ce,combinatoric,LGBMRegressor,0.1502166391806959,0.2132900036057189,[0.68170659 0.68170659 0.68170659 ... 0.95886    0.95908559 0.95890402],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.38589281]
 [0.38589281]
 [0.72069034]]",1296
39,3,0,1234_x_E.co,combinatoric,LGBMRegressor,0.3017470279067641,0.3875784333172728,[0.77273696 0.77273696 0.77273696 ... 0.83571086 0.83571086 0.83571086],"[[0.37533383]
 [0.42029501]
 [0.37533383]
 ...
 [0.23941059]
 [0.23941059]
 [0.20836221]]",1296
40,4,0,1234_x_S.en,combinatoric,LGBMRegressor,0.4597992208248476,0.5483992787064689,[0.44835656 0.44835656 0.44835656 ... 0.89655184 0.89655184 0.89655184],"[[0.27277721]
 [0.51424479]
 [0.27277721]
 ...
 [0.        ]
 [0.        ]
 [0.        ]]",1296
41,5,0,1234_x_S.au,combinatoric,LGBMRegressor,0.2219726866109249,0.3072502459862858,[0.9491932  0.94858761 0.95031356 ... 0.59447597 0.58953538 0.58953538],"[[0.80384281]
 [0.90118178]
 [0.9146671 ]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",1224
42,6,0,1273_x_E.ce,combinatoric,LGBMRegressor,0.1158411912865478,0.1541211285856283,[0.51683959 0.51683959 0.51683959 ... 0.8470004  0.8470004  0.8470004 ],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.97210151]
 [0.88825073]
 [0.91438627]]",1296
43,7,0,1273_x_E.co,combinatoric,LGBMRegressor,0.1470024056378445,0.1857727258069195,[0.55276197 0.55276197 0.55276197 ... 0.84564774 0.84564774 0.84564774],"[[0.44415041]
 [0.44415041]
 [0.36530147]
 ...
 [0.76102029]
 [0.62563646]
 [0.76102029]]",1296
44,8,0,1273_x_S.en,combinatoric,LGBMRegressor,0.1529446108935274,0.2402345755505679,[0.38323473 0.38323473 0.38323473 ... 0.7223095  0.7223095  0.7223095 ],"[[0.50859862]
 [0.44532886]
 [0.45565884]
 ...
 [0.23763899]
 [0.94403186]
 [0.98775245]]",1296
45,9,0,1273_x_S.au,combinatoric,LGBMRegressor,0.2248734461354728,0.2826648572243552,[0.97756237 0.96245852 0.97445528 ... 0.56809494 0.57473456 0.57473456],"[[0.60095033]
 [0.93156845]
 [0.93156845]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",1224
46,10,0,1298_x_E.ce,combinatoric,LGBMRegressor,0.1108721975063003,0.1367212775412236,[0.81164528 0.81164528 0.81164528 ... 0.64654368 0.64654368 0.64654368],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.69860234]
 [0.53338386]
 [0.72556523]]",1296
47,11,0,1298_x_E.co,combinatoric,LGBMRegressor,0.2208011521541316,0.2797273623048363,[0.63863707 0.63863707 0.63863707 ... 0.66801749 0.66801749 0.66801749],"[[0.51022149]
 [0.38337098]
 [0.51022149]
 ...
 [0.336191  ]
 [0.28267304]
 [0.336191  ]]",1296
48,0,0,1298_x_S.en,combinatoric,LGBMRegressor,0.1786122188773337,0.2139944340652659,[0.38839548 0.38839548 0.38839548 ... 0.33112959 0.33112959 0.33112959],"[[0.31917066]
 [0.31917066]
 [0.52796393]
 ...
 [0.21471827]
 [0.21471827]
 [0.29892466]]",1296
49,1,0,1298_x_S.au,combinatoric,LGBMRegressor,0.1267001955767801,0.1658667004786284,[0.9743265  0.974927   0.9715789  ... 0.52685437 0.53155114 0.53155114],"[[0.75748653]
 [0.75748653]
 [0.75748653]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",1224
50,2,0,1339_x_E.ce,combinatoric,LGBMRegressor,0.1988148246556605,0.2767542326166761,[0.82633177 0.82633177 0.82633177 ... 0.56648512 0.56648512 0.56648512],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.22604631]
 [0.26073352]
 [0.22604631]]",1296
51,3,0,1339_x_E.co,combinatoric,LGBMRegressor,0.3004987485010663,0.3630208572566792,[0.82579269 0.82579269 0.82579269 ... 0.68727155 0.68727155 0.68727155],"[[0.31664838]
 [0.31664838]
 [0.39582572]
 ...
 [0.11560503]
 [0.17233788]
 [0.17233788]]",1296
52,4,0,1339_x_S.en,combinatoric,LGBMRegressor,0.1306799177384516,0.1762606558106307,[0.42342078 0.42342078 0.42342078 ... 0.37018788 0.37018788 0.37018788],"[[0.49677968]
 [0.49677968]
 [0.34892035]
 ...
 [0.20434278]
 [0.20434278]
 [0.20434278]]",1296
53,5,0,1339_x_S.au,combinatoric,LGBMRegressor,0.2500743590112743,0.2998627168793332,[0.97211688 0.9724456  0.97467413 ... 0.52169278 0.53726429 0.53726429],"[[0.91374737]
 [0.94219027]
 [0.65657944]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",1224
54,6,0,11285_x_E.ce,combinatoric,LGBMRegressor,0.0796005118641059,0.1191253373850542,[0.87446424 0.87446424 0.87446424 ... 0.95370263 0.95370263 0.95370263],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.94066202]
 [0.94066202]
 [0.96621555]]",1944
55,7,0,11285_x_E.co,combinatoric,LGBMRegressor,0.1783071389599972,0.2532945685732444,[0.91900944 0.91900944 0.91900944 ... 0.9021961  0.9021961  0.91755174],"[[0.32310936]
 [0.40226433]
 [0.32310936]
 ...
 [0.81702822]
 [0.86183369]
 [0.81702822]]",1944
56,8,0,11285_x_S.en,combinatoric,LGBMRegressor,0.1564744931091522,0.187879718090937,[0.43573136 0.43573136 0.43573136 ... 0.83211596 0.83211596 0.83211596],"[[0.29211455]
 [0.30351804]
 [0.30351804]
 ...
 [0.70396517]
 [0.70396517]
 [0.81070028]]",1944
57,9,0,11285_x_S.au,combinatoric,LGBMRegressor,0.1639727367382109,0.2081125602832931,[0.98034803 0.99626566 0.98843564 ... 0.76528075 0.73128595 0.73128595],"[[0.84723405]
 [0.84723405]
 [0.84723405]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",1836
58,10,0,11457_x_E.ce,combinatoric,LGBMRegressor,0.0753111482050101,0.1075751095107,[0.90531974 0.90531974 0.90531974 ... 0.87450202 0.87450202 0.87450202],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.92483339]
 [0.85893472]
 [0.90024691]]",2052
59,11,0,11457_x_E.co,combinatoric,LGBMRegressor,0.1819927588689392,0.2421849690214244,[0.94822852 0.94822852 0.94822852 ... 0.85573696 0.86447163 0.86447163],"[[0.37587003]
 [0.48232297]
 [0.37587003]
 ...
 [0.8603028 ]
 [0.8603028 ]
 [0.95518657]]",2052
60,0,0,11457_x_S.en,combinatoric,LGBMRegressor,0.165945750943841,0.1889946813569275,[0.41188817 0.41188817 0.41188817 ... 0.76354786 0.76354786 0.76354786],"[[0.20988306]
 [0.20988306]
 [0.20988306]
 ...
 [0.88924878]
 [0.87072956]
 [0.88924878]]",2052
61,1,0,11457_x_S.au,combinatoric,LGBMRegressor,0.134291120694032,0.1837744616595761,[0.96749625 0.96354934 0.96508628 ... 0.77150254 0.74949154 0.74949154],"[[0.98772021]
 [0.94660322]
 [0.98772021]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",1938
62,2,0,12001_x_E.ce,combinatoric,LGBMRegressor,0.0989648175962367,0.1320562630651226,[0.95564163 0.95564163 0.95564163 ... 0.73806236 0.73806236 0.73806236],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.9234756 ]
 [0.9234756 ]
 [0.89939665]]",2052
63,3,0,12001_x_E.co,combinatoric,LGBMRegressor,0.1872799277900286,0.233807351857309,[0.79284185 0.79284185 0.79284185 ... 0.87470468 0.87470468 0.86931887],"[[0.48296558]
 [0.40737366]
 [0.40737366]
 ...
 [0.91659296]
 [0.93965865]
 [0.93965865]]",2052
64,4,0,12001_x_S.en,combinatoric,LGBMRegressor,0.1972348219182436,0.2404763350419491,[0.39212029 0.39212029 0.39212029 ... 0.58080563 0.58080563 0.58080563],"[[0.11595643]
 [0.42955449]
 [0.11595643]
 ...
 [0.91417669]
 [0.91417669]
 [0.77917198]]",2052
65,5,0,12001_x_S.au,combinatoric,LGBMRegressor,0.1272727571608597,0.1682124168979134,[0.96437081 0.96082934 0.96652189 ... 0.84608966 0.82228853 0.82228853],"[[0.92651453]
 [0.92651453]
 [0.78825672]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",1938
66,6,0,12048_x_E.ce,combinatoric,LGBMRegressor,0.0947815475518483,0.1327975777998398,[0.8461682  0.8461682  0.8461682  ... 0.79378456 0.79378456 0.79378456],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.75189398]
 [0.90756892]
 [0.90756892]]",1944
67,7,0,12048_x_E.co,combinatoric,LGBMRegressor,0.1651641425617111,0.2431582112733298,[0.72850659 0.72850659 0.72850659 ... 0.79238746 0.78697675 0.7797906 ],"[[0.38193534]
 [0.38193534]
 [0.38193534]
 ...
 [0.83077776]
 [0.83077776]
 [0.88097163]]",1944
68,8,0,12048_x_S.en,combinatoric,LGBMRegressor,0.1783918378286065,0.2077757190847665,[0.41404647 0.41404647 0.41404647 ... 0.74275645 0.74275645 0.74275645],"[[0.05203706]
 [0.35335252]
 [0.30769525]
 ...
 [0.89975877]
 [0.89975877]
 [0.86838695]]",1944
69,9,0,12048_x_S.au,combinatoric,LGBMRegressor,0.156455859519725,0.2022579556413453,[0.95010063 0.95308017 0.94889541 ... 0.71015708 0.70706754 0.70706754],"[[0.97039675]
 [0.97761851]
 [0.87807663]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",1836
70,10,0,12701_x_E.ce,combinatoric,LGBMRegressor,0.1220460789267172,0.1492046460210356,[0.961311   0.961311   0.961311   ... 0.92386967 0.92386967 0.92386967],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.88223754]
 [0.77827844]
 [0.88223754]]",1944
71,11,0,12701_x_E.co,combinatoric,LGBMRegressor,0.318517358230957,0.3985410180019045,[0.69014853 0.64778785 0.69014853 ... 0.87026001 0.87026001 0.86960608],"[[0.45942264]
 [0.41486875]
 [0.45942264]
 ...
 [0.13633384]
 [0.2366919 ]
 [0.2366919 ]]",1944
72,0,0,12701_x_S.en,combinatoric,LGBMRegressor,0.2035858585886613,0.2501378241764411,[0.4045418  0.4045418  0.4045418  ... 0.85276794 0.85276794 0.85276794],"[[0.49806811]
 [0.6086484 ]
 [0.6086484 ]
 ...
 [0.70306232]
 [0.70306232]
 [0.70306232]]",1944
73,1,0,12701_x_S.au,combinatoric,LGBMRegressor,0.1623741522103549,0.2144589006675399,[0.95907597 0.9616197  0.9631876  ... 0.8017902  0.78322785 0.78322785],"[[0.83122257]
 [0.9301025 ]
 [0.95467772]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",1836
74,2,0,12832_x_E.ce,combinatoric,LGBMRegressor,0.1302669601218179,0.1690737899135307,[0.83913802 0.83913802 0.83913802 ... 0.94975123 0.94975123 0.94975123],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.90344707]
 [0.72909638]
 [0.90344707]]",1944
75,3,0,12832_x_E.co,combinatoric,LGBMRegressor,0.1650812842290353,0.2417454945857895,[0.86613036 0.86613036 0.86613036 ... 0.93252565 0.92688018 0.91967591],"[[0.48896226]
 [0.36435971]
 [0.36435971]
 ...
 [0.88532199]
 [0.88532199]
 [0.88532199]]",1944
76,4,0,12832_x_S.en,combinatoric,LGBMRegressor,0.292834423043709,0.3895109200576724,[0.40976757 0.40976757 0.40976757 ... 0.82929458 0.82929458 0.82929458],"[[0.28210822]
 [0.4720613 ]
 [0.4720613 ]
 ...
 [0.92665552]
 [0.74858424]
 [0.74858424]]",1944
77,5,0,12832_x_S.au,combinatoric,LGBMRegressor,0.109479783821221,0.1483577007180866,[0.94575708 0.95557492 0.95254543 ... 0.84008539 0.82920577 0.82920577],"[[0.93240842]
 [0.93240842]
 [0.96880127]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",1836
78,6,0,B1_x_E.ce,combinatoric,LGBMRegressor,0.1252190068263349,0.1685632255623702,[0.66579562 0.66579562 0.66579562 ... 0.87932178 0.87932178 0.87932178],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.87453569]
 [0.91341457]
 [0.91341457]]",1728
79,7,0,B1_x_E.co,combinatoric,LGBMRegressor,0.2123745290262018,0.2731258758386343,[0.69124635 0.69124635 0.69124635 ... 0.84807175 0.84807175 0.84807175],"[[0.40097912]
 [0.39834738]
 [0.39617026]
 ...
 [0.76610499]
 [0.76610499]
 [0.76946686]]",1728
80,8,0,B1_x_S.en,combinatoric,LGBMRegressor,0.2123288710890191,0.2610785644394793,[0.3831205  0.3831205  0.3831205  ... 0.81144645 0.81144645 0.81144645],"[[0.36505974]
 [0.36505974]
 [0.31869931]
 ...
 [0.92409418]
 [0.92409418]
 [0.92409418]]",1728
81,9,0,B1_x_S.au,combinatoric,LGBMRegressor,0.1380261723507085,0.1692389582998218,[0.88684559 0.86592701 0.88620611 ... 0.7109129  0.67978651 0.67978651],"[[0.96636701]
 [0.73315454]
 [0.94713401]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",1632
82,10,0,B8_x_E.ce,combinatoric,LGBMRegressor,0.1644147576721917,0.2047499637946029,[0.77694725 0.77694725 0.77694725 ... 0.77521581 0.77521581 0.77521581],"[[0.98038748]
 [0.95596408]
 [0.98038748]
 ...
 [0.87437664]
 [0.89666384]
 [0.89666384]]",1728
83,11,0,B8_x_E.co,combinatoric,LGBMRegressor,0.1578664417396534,0.1983992838635691,[0.63545194 0.63545194 0.63545194 ... 0.77742962 0.77742962 0.77742962],"[[0.40134686]
 [0.39904629]
 [0.40134686]
 ...
 [0.88777914]
 [0.88777914]
 [0.89888459]]",1728
84,0,0,B8_x_S.en,combinatoric,LGBMRegressor,0.1985760293172546,0.2655618108491843,[0.40416957 0.40416957 0.40416957 ... 0.82956454 0.82956454 0.82956454],"[[0.40655816]
 [0.37063027]
 [0.40655816]
 ...
 [0.89745489]
 [0.81122728]
 [0.81122728]]",1728
85,1,0,B8_x_S.au,combinatoric,LGBMRegressor,0.2852758775992008,0.3413138227440673,[0.84232186 0.84267395 0.84103349 ... 0.50940193 0.50842183 0.50842183],"[[0.96152962]
 [0.84691344]
 [0.97948001]
 ...
 [0.99977629]
 [0.99974418]
 [0.99977629]]",1632
86,2,0,B18_x_E.ce,combinatoric,LGBMRegressor,0.076268377383998,0.1063992658265069,[0.60513092 0.60513092 0.60513092 ... 0.7722308  0.7722308  0.7717542 ],"[[0.65450303]
 [0.65450303]
 [0.65450303]
 ...
 [0.91126658]
 [0.66194838]
 [0.80723995]]",1728
87,3,0,B18_x_E.co,combinatoric,LGBMRegressor,0.3052439072547762,0.3722308252318979,[0.58047712 0.58047712 0.58047712 ... 0.71736974 0.71736974 0.71736974],"[[0.37835684]
 [0.42659821]
 [0.34547948]
 ...
 [0.31875414]
 [0.25509998]
 [0.31875414]]",1728
88,4,0,B18_x_S.en,combinatoric,LGBMRegressor,0.1910180638676247,0.2358774101465258,[0.40763815 0.40763815 0.40763815 ... 0.56327866 0.56327866 0.56327866],"[[0.41617595]
 [0.4818378 ]
 [0.25336463]
 ...
 [0.50682367]
 [0.22560538]
 [0.22560538]]",1728
89,5,0,B18_x_S.au,combinatoric,LGBMRegressor,0.1464721386478057,0.1911881611750137,[0.86610325 0.87943396 0.86815356 ... 0.56591603 0.60535377 0.60535377],"[[0.94505321]
 [0.94505321]
 [0.94505321]
 ...
 [0.47260031]
 [0.58194566]
 [0.58194566]]",1632
90,6,0,C5_x_E.ce,combinatoric,LGBMRegressor,0.1077698608997864,0.138204660345789,[0.61458748 0.61458748 0.61458748 ... 0.82091835 0.82091835 0.82091835],"[[0.61741846]
 [0.51342435]
 [0.64749359]
 ...
 [0.55905769]
 [0.55905769]
 [0.55905769]]",1728
91,7,0,C5_x_E.co,combinatoric,LGBMRegressor,0.2586879624157036,0.3215605021480793,[0.66161695 0.66161695 0.66161695 ... 0.88804439 0.88804439 0.88804439],"[[0.62896479]
 [0.37594786]
 [0.41602359]
 ...
 [0.27393508]
 [0.40317314]
 [0.40317314]]",1728
92,8,0,C5_x_S.en,combinatoric,LGBMRegressor,0.2051409738831318,0.2420581559322716,[0.37744044 0.37744044 0.37744044 ... 0.70080092 0.70080092 0.70080092],"[[0.32949037]
 [0.32949037]
 [0.49960014]
 ...
 [0.23039224]
 [0.53639065]
 [0.45761743]]",1728
93,9,0,C5_x_S.au,combinatoric,LGBMRegressor,0.1083793720727698,0.1413056473380339,[0.90828156 0.9106131  0.90794922 ... 0.8229363  0.77584399 0.77584399],"[[0.92403973]
 [0.98145982]
 [0.98145982]
 ...
 [0.64398475]
 [0.4335643 ]
 [0.64398475]]",1632
0,0,0,1167,combinatoric,LGBMRegressor,0.2244004692089392,0.2882311416522509,[0.5372643  0.5372643  0.53562668 ... 0.65024929 0.65573748 0.65573748],"[[0.72831622]
 [0.71985186]
 [0.47114438]
 ...
 [0.45989622]
 [0.43331883]
 [0.50304679]]",5112
1,1,0,1202,combinatoric,LGBMRegressor,0.1588331073280122,0.2138226378550142,[0.77106718 0.76247617 0.77106718 ... 0.57843802 0.56344275 0.56344275],"[[0.59650097]
 [0.6126219 ]
 [0.59650097]
 ...
 [0.57514431]
 [0.57514431]
 [0.57514431]]",5112
2,2,0,1218,combinatoric,LGBMRegressor,0.1351172167509931,0.1939006449267258,[0.63561491 0.63561491 0.63561491 ... 0.67794812 0.69779745 0.69210884],"[[0.71403127]
 [0.40903003]
 [0.71403127]
 ...
 [0.74007091]
 [0.55605146]
 [0.68774913]]",5112
3,3,0,1219,combinatoric,LGBMRegressor,0.1267638575145633,0.1931750381692457,[0.52192987 0.52192987 0.52192987 ... 0.57672866 0.60016742 0.60016742],"[[0.56188405]
 [0.21703461]
 [0.56188405]
 ...
 [0.57982691]
 [0.57500456]
 [0.43863302]]",5112
4,4,0,1234,combinatoric,LGBMRegressor,0.2386130628903748,0.3450711408497433,[0.74127105 0.74127105 0.74127105 ... 0.53953886 0.52415943 0.52415943],"[[0.56621503]
 [0.69992615]
 [0.56621503]
 ...
 [0.57845471]
 [0.72096599]
 [0.72096599]]",5112
5,5,0,1273,combinatoric,LGBMRegressor,0.1393962906128998,0.2113555062032555,[0.73823215 0.73823215 0.73823215 ... 0.58940325 0.60508171 0.60893913],"[[0.58027284]
 [0.62997734]
 [0.62997734]
 ...
 [0.99994395]
 [1.        ]
 [1.        ]]",5112
6,6,0,1298,combinatoric,LGBMRegressor,0.123292302974631,0.1582841774003231,[0.61315052 0.61315052 0.61315052 ... 0.59156421 0.58392656 0.58392656],"[[0.36149194]
 [0.43979194]
 [0.43979194]
 ...
 [0.43881792]
 [0.43881792]
 [0.4706547 ]]",5112
7,7,0,1339,combinatoric,LGBMRegressor,0.2074257967528685,0.2729646570707889,[0.78631148 0.78631148 0.78612477 ... 0.57640144 0.57685403 0.57685403],"[[0.58048175]
 [0.58666233]
 [0.58048175]
 ...
 [0.37047272]
 [0.37047272]
 [0.40574128]]",5112
8,8,0,11285,combinatoric,LGBMRegressor,0.1038566383263576,0.1313792696420894,[0.7444673  0.73708007 0.75407397 ... 0.80247952 0.82705376 0.81832962],"[[0.98451715]
 [0.98451715]
 [0.91348945]
 ...
 [0.99529203]
 [0.99529203]
 [0.99529203]]",7668
9,9,0,11457,combinatoric,LGBMRegressor,0.0921917619149193,0.1229945532686463,[0.83123363 0.83123363 0.83338026 ... 0.80759129 0.82659404 0.82659404],"[[0.78374516]
 [0.78374516]
 [0.78374516]
 ...
 [0.99892703]
 [0.99707015]
 [0.99892703]]",8094
10,10,0,12001,combinatoric,LGBMRegressor,0.108543861083818,0.1502359053665337,[0.75584706 0.75360312 0.75672846 ... 0.90065345 0.91597815 0.91261244],"[[0.79475732]
 [0.79475732]
 [0.79475732]
 ...
 [0.89610277]
 [0.94533914]
 [0.94533914]]",8094
11,11,0,12048,combinatoric,LGBMRegressor,0.1010466131953861,0.1328489073920114,[0.67249543 0.65732531 0.67249543 ... 0.73598922 0.75503522 0.75084743],"[[0.99176781]
 [0.99176781]
 [0.98205471]
 ...
 [0.99956886]
 [0.99956886]
 [0.99956886]]",7668
12,0,0,12701,combinatoric,LGBMRegressor,0.1785647101154482,0.253164355450087,[0.6160809  0.59468352 0.63466955 ... 0.84235933 0.90287061 0.87210226],"[[0.7171057 ]
 [0.7171057 ]
 [0.7171057 ]
 ...
 [0.51653222]
 [0.52714431]
 [0.51653222]]",7668
13,1,0,12832,combinatoric,LGBMRegressor,0.1174388400304595,0.1706183261808728,[0.82483208 0.82138245 0.82306643 ... 0.88213079 0.90139016 0.90139016],"[[0.58272752]
 [0.67187312]
 [0.7222509 ]
 ...
 [0.66850347]
 [0.88247085]
 [0.66850347]]",7668
14,2,0,B1,combinatoric,LGBMRegressor,0.1076106564054997,0.1516624520291126,[0.74730094 0.74730094 0.74730094 ... 0.76582114 0.74716381 0.74716381],"[[0.42509385]
 [0.42509385]
 [0.66837588]
 ...
 [0.64199834]
 [0.64199834]
 [0.64199834]]",6816
